,title_name,content,review
20,목디스크의 원인이 허리디스크일 수 있다?,"안녕하세요. 하이닥 정형외과 상담의 박상언입니다.

허리에 디스크가 있는 사람들은, 당연히 목에도 디스크 등의 문제가 생길 수 있습니다.
자세와 생활 습관등이 관련이 있기 때문이지요

목디스크는 디스크 위치에 따라 등의 통증을 유발할 수 있습니다.
따라서 일반적으로 허리 디스크 환자에게 mr을 촬영 시 허리,목을 다 찍어보자고 하는 경우가 있습니다.
============================================================================

역설적으로,
목디스크의 원인이 허리디스크일 수 있다는 말씀이신가요?","안녕하세요. 하이닥 정형외과 상담의 박상언입니다.

디스크가 자세가 안 좋아서 생기는 경우가 많습니다
즉 자세가 안좋은 사람은 목 디스크도 생길 수 있고
허리 디스크도 생길 수 있다는 뜻이지요"
21,허리디스크,"안녕하세요

허리디스크L5-S1 가 있습니다. 평소에는 오른쪽 엄지발가락 짓눌리는 증상이 있었다면 최근 왼쪽 무릎아래쪽으로 먹먹한 느낌과 왼쪽 엄지발가락이 짓눌리는 느낌이 있습니다

허리디스크가 더 심해진건가요??

감사합니다","안녕하세요. 하이닥 신경과 상담의 박종원입니다.
먹먹한 느낌이 있다면
디스크에 의한 신경압박 가능성이 충분히 있습니다.
더 심해졌다고 단정할 수는 없지만
진찰과 치료가 필요한 상태임은 맞습니다."
22,목디스크,"검사결과지인데 양쪽 목디스크일까요??
이정도면 어느정도 상태일까요...!","안녕하세요. 하이닥 정형외과 상담의 문진웅입니다.
목 디스크의 퇴행성 변화가 동반된 디스크 소견입니다.
3-4번 처럼 우측으로 신경공을 압박하는 경우에는
주사치료 등의 적극적인 치료가 필요합니다."
23,허리디스크,6월에 허리디스크 진단을 받았습니다. 허리디스크 신경압박률을 알고 싶습니다. 그리고 허리디스크에 좋은 운동이 어떤게 있을까요??? 걷기가 허리디스크에 좋나요?? 감사합니다,"안녕하세요. 하이닥 정형외과 상담의 조태환입니다.

6월에 허리디스크 진단을 받았습니다. 허리디스크 신경압박률을 알고 싶습니다.
답변: 허리 디스크는 MRI 소견상 팽윤, 돌출, 탈출, 부골에 대한 내용을 보여 주며 이를 근거로 설명합니다.
신경압박률로 표현하지 않으며, 그 이유는 신경이 눌려 있어도 아프지 않는 사람도 있고 신경이 별로 눌려 있지 않는 것 같은데 심한 증상을 호소하는 경우가 있기 때문입니다. 디스크 양상이 같은데 젊을 수록 더 아프고 나이가 들수록 덜 아프다고 합니다.

그리고 허리디스크에 좋은 운동이 어떤게 있을까요??? 걷기가 허리디스크에 좋나요?? 감사합니다
답변: 허리 디스크나 통증에는 수영이 좋습니다. 접영이나 평영은 난이도에 따라 더 아플 수 있습니다.
매일 반신욕과 일정한 거리를 걷는 것도 좋습니다.

주의 사항은 물건 들지 않기와 오랫동안 앉아 있지 않기 입니다."
24,요추 디스크,"안녕하세요.2년전에허리때뭄에 상담한사람입니다
저는 4년전에 미끄러져서 궁덩 방아를 찌었는데
허리가 너무 아파서 mri를 찍었더니 3.4.5.6번에
디스크가 나와서 신경을 눌렀기 때문이라고 하기에
비수술 요법이라고 신경 성형술도하고 인대강화주사를 5번 맞았는데 부작용이 너무심해서 중지하고(두통 다리에힘이빠지고 몸살등) 물리 치료를 70번
정도(견인치료 전기마사지 핫찜질)받았는데도 여전히
통증이 있습니다.
병원에서 바리움2mg을 처방해줘서 지금도 먹고 있는데
3달 정도 복용하고 있는데 이약을 장기간 복용해도
무방한가요.한의원에서 침도 맞고 부황도 뜨고 했는데도
여전히 통증이 심합니다
저같은 경우에는 수술을 하면 어떨까요.
선생님의 고견을 듣고 싶어요.
좋은하루 되십시요.


몸무게; 5 8 kg","안녕하세요. 하이닥 신경외과 상담의 남경훈 입니다.

MRI 상 다발성의 디스크 탈출증이 발견되었더라도 모든 디스크가 다 증상을 일으키는 것은 아닙니다. 디스크는 요통의 원인이지만 요통의 다른

원인들도 많이 있습니다. 따라서 신경근의 문제가 아닌 요통만으로 디스크 수술을 권하기는 어렵습니다. 복용하시는 바리움은 저용량이며 안전한

약이기는 하지만 장기간 복용은 바람직하지 않습니다. 수술보다는 우선 디스크외에 요통을 일으킬수 있는 다른 요인에 대해서 다시 한번 검사와 진찰을

받아보시고, 치료방향을 정해보시는게 좋을 것 같습니다."
25,허리디스크,"안녕하세요 허리디스크로 치료중입니다

허리디스크 진단을 받을 때 오른쪽 엄지발가락에 힘빠짐이 있었는데 최근 왼쪽다리저림 왼쪽 다리 먹먹함이 있습니다.

1.허리디스크로 오른쪽다리가 아팠다가 왼쪽다리가 아플 수 있나요??

2.변기에 앉아 핸드폰을 할 때 양쪽 다리에서 발까지 다리저림이 있습니다. 허리디스크가 심해진건가요??

감사합니다.","안녕하세요. 하이닥 신경과 상담의 박종원입니다.
디스크에 의한 신경압박에 의해
새로 좌측의 방사통이 올 수 있습니다.
주로 좌골신경압박에 의한 증상이 앉아있을때의 다리저림을 유발하므로
보통은 좌골신경 차단술에 잘 반응합니다."
26,디스크 인가요?,엉덩이 위쪽 허리아래부분이 시끈거리게 아픈데 디스크 인가요?,"안녕하세요, 하이닥 신경외과상담의 최승현 입니다.

디스크 때문에 아플 수 있지만 다른 원인이 있을 가능성도 있습니다

그 부분이 아픈게 디스크만 있는 건 아니라는 건데
원인이 무엇이든간에 증상이 조금 있다가 없어진다면 경과를 보셔도 되고
통증이 2주 이상 지속되거사 극심한 통증이 발생한다면 병원을 방문하시기를 권합니다.

도움이 되었으면 합니다.
감사합니다."
27,목디스크,"3달전쯤에 손저림과 목통증이 심해서 병원에 갔습니다. 엑스레이만 찍고 별다른 검사는 안하고 C ARM 주사를 1회 맞았습니다. 손저림과 목통증이 사라졌습니다. 요즘 다시 목통증이 있어서 목디스크가 맞는지 검사를 해보려하는데, 목 신경주사로 손저림이 해결되었다는게 목디스크로 인한 증상이였다는것을 보여주는것으로 봐도될까요?","안녕하세요. 하이닥 신경과 상담의 박종원입니다.
3달전 1회 주사를 하고 호전이 되었고
유지가 된다면 매우 경과가 좋습니다.
목디스크가 아니여도
손저림과 뒷목 통증을 일으키는 비슷한 상황들은 많습니다.
다만 치료법은 비슷합니다."
28,허리 디스크,"안녕하세여
제가 회사에들어갈려고하는데 4번5번에 허리디스크증상이있습니다
고등학교때부터 증상이있었는데요 잘한다는곳은 다가봤는데
수술할필요는 없다고 조심하면된다는정도입니다
지금은 그렇게아프지는않고 무리하면 좀뻐근한정도입니다
근데 문제는CT를찍으면 확~티가나더군요 4번5번에...ㅠ
의사말로는 이정도면 회사못들어가겠다는데 CT찍어도 안나오거나
좀괜찬게 나오게하게하는방법이없을까요??급합니다ㅠ","안녕하세요. 하이닥 신경외과 상담의 이동찬입니다.


현재 통증은 크게 없으나 제4-5요추간의 허리디스크가 있는 상태로 입사 문제로 걱정이 되어서 문의하셨군요.


입사시 CT검사가 왜 필요한지는 모르겠으나 디스크가 심하지 않고 좀 튀어나온 정도라면 입사에 큰 문제가 되지 않을 것으로 판단됩니다. 또한 심하지 않은 돌출형이나 팽윤형 허리디스크의 경우 견인치료를 좀 꾸준히 시행하면 디스크가 좀 들어간다는 연구보고가 있습니다."
29,허리디스크,"10여년 정도 1~2년에 한번씩 요추염좌로 치료 받았고요.
원래 좀 허리가 약한 편입니다.
2년 전에 치료시 엑스레이를 보시고는, 4,5번이 좁아져있지만 허리디스크는 아니라고 하셨어요.

그리고 올 6월 통증이 와서 2달정도 아팠고요...
그때 CT보니 4,5번이 퇴행성 디스크가 온 것 같다고 하시더라고요.

10월 다시 아침에 자고 일어나서 아프더니, 걷기도 힘들고,
저린것ㄲㅏ진 아니지만 피가 안통하는 느낌.
한달이 지나도 통증이 가시질 않고 힘들어서,
MRI를 찍었는데, 3,4,5번이 퇴행성 디스크라고 하네요...


아....아직 30대인데....

궁금한 점은,
1.2년 사이 디스크가 올 수 도 있는건가요?
그 사이 의심해볼만한 일은 1년간 요가 한거거든요. 앞으로 숙이는 동작을 엄청했어요.

2. 제 상황이 어느정도인가요? 초기인가요?

3. 디스크는 언젠가는 수술이 필요한가요?
아님 저 상태로 평생 별 문제없이 지낼 수도 있는건가요.....

안그래도 여기저기 아픈데가 많은데...
30대에 퇴행성 디스크까지....너무 우울합니다.
선생님~","안녕하세요, 하이닥 신경외과 상담의 김중권 입니다.

문의 하신 내용에 대해 증상과 사진으로 보아 답변을 드리면 다음과 같습니다.

첫번째, 디스크는 올 수 있습니다. 디스크는 급성과 퇴행성으로 올 수 있습니다. 잘못된 자세와 습관으로 인해 디스크는 올 수 있습니다.

두번째, 나이에 비해서 퇴행성 양상이 좀 더 진행된 양상입니다

세번째, 신경압박이 더 저명하고 신경학적 증상이 심화될 때 수술이 요할 수 있습니다. 평소에 자세나 생활습관 그리고 운동등을 통해 관리가 중요합니다.

감사합니다."
30,목디스크,"엄마가 3번 4번 목디스크라고 하시더라고요
일반 사람들은 잘 안걸리는 부위라고 하시면서
그리고 일자목이시고 저 사진에 빨간부분인 목뒤가
약간 튀어나와서 딱딱하게 뭉친것처럼 그래요
나와계시는데 수술ㅇㅣ 필요한지 아니면 스트레칭이나
물리치료나 그런거로 치료가 가능할까요?
손이 가끔 쥐가 오시기도 하구요

지금 주무시기전에 온찜질하시고.
근데 뭐 특별히 아프거나 하지는 않으신데
그래도 일자목애 3.4번 목디스크에 손이가끔 저리시니
걱정이 되서요","안녕하세요. 하이닥 신경외과 상담의 손진열입니다.
무조건 목디스크를 수술하는건 아닙니다
현재 정확한 상태 파악이 중요하고
그에 따른 증상 예를 들어 힘이 빠진다든지 하면 빠른 수술을 고려 해 보아야 겠지만 단순히 통증이라면 여러가지방법으로 물리치료 약물치료 신경차단술 등 치료 해보고 결정해야 될것으로 보여 집니다
무조건 걱정만 하시지 마시고 정확히 진료 받고 상담 받아보시길 권합니다
글로서 하는 상담은 제약이 많으니까요
감사합니다"
31,목디스크,"최근에 어깨통증으로 정형외과에 진료를 받았습니다.
Xray촬영으로 충격증후군 소견을 받고 물리치료, 운동치료를 받고 있는데 뒷목, 목근육에 통증이 있어서 Xray를 촬영한 결과 목디스크 증세가 있다고 합니다.

목디스크는 원인은 무엇인지 모릅니다
완치하는데 시간이 많이 걸리는지, 완치는 가능한지 질문드립니다. 그리고, MRI를 찍어야 하겠습니까?","안녕하세요. 하이닥 피부과 상담의 김지우입니다.

목디스크는 교통사고와 같은 외상으로 인해 급성으로 발생할 수도 있으나, 대개 잘못된 자세로 인한 퇴행성 변화가 주요 원인으로 꼽힙니다. 요즘처럼 스마트폰을 하느라 고개를 과도하게 숙이고 있거나 목을 앞으로 빼는 동작 등이 목디스크를 유발하는 대표적인 자세라 할 수 있습니다.
완치하는데 에 시간이 많이 걸 립니다.
완치는 가능 합니다.
MRI를 찍어야 합니다."
